url,domain,pais,tld,dominio
fbcom-1u3fwd0zv6.callboard.co/connect.html?timelimit=608f2fcc1eee2c0ca25f59f20b8ce50d,fbcom-1u3fwd0zv6.callboard.co,Colombia,,fbcom-1u3fwd0zv6.callboard.co
as-39-isus9jsij029ui-28s.achjgauyscgu.repl.co,as-39-isus9jsij029ui-28s.achjgauyscgu.repl.co,Colombia,,as-39-isus9jsij029ui-28s.achjgauyscgu.repl.co
colegiolittlecollege.cl/images/bid/information.php?access.x98198965294&&data.x=en_a812f62ef5dd1d053c0d1862e,colegiolittlecollege.cl,Chile,,colegiolittlecollege.cl
profanity-3742760129.alerta-digital.mx/profile.html?countUser=927566a50e8fecd14dea28a2ebf477df,profanity-3742760129.alerta-digital.mx,México,,profanity-3742760129.alerta-digital.mx
crookedpositiverecovery.vabsmmdome.repl.co,crookedpositiverecovery.vabsmmdome.repl.co,Colombia,,crookedpositiverecovery.vabsmmdome.repl.co
sandpiper.com.ar/qdiq/sndp,sandpiper.com.ar,Argentina,,sandpiper.com.ar
g5g0ibp-gvp3fi.centroveterinariozoomania.com.br/files/3mail@b.c,g5g0ibp-gvp3fi.centroveterinariozoomania.com.br,Brasil,,g5g0ibp-gvp3fi.centroveterinariozoomania.com.br
gksynyzmxmhh.munty.co/?=redacted@redacted.invalid,gksynyzmxmhh.munty.co,Colombia,,gksynyzmxmhh.munty.co
crimson-frost-1593.on.fleek.co,crimson-frost-1593.on.fleek.co,Colombia,,crimson-frost-1593.on.fleek.co
pasateadigital.cl/v3,pasateadigital.cl,Chile,,pasateadigital.cl
bitcobid.co,bitcobid.co,Colombia,,bitcobid.co
capitalnetworks.mx/secure_chasebank,capitalnetworks.mx,México,,capitalnetworks.mx
10mais.com.br/Renova%C3%A7%C3%A3o%202013_files/agendamentoPagamentoNaoRegistradoVerificar.htm,10mais.com.br,Brasil,,10mais.com.br
phsdobrasil.ind.br/kundenservice/de/mkfile.php?p=login,phsdobrasil.ind.br,Brasil,,phsdobrasil.ind.br
memecoin.brewmaster.pe,memecoin.brewmaster.pe,Perú,,memecoin.brewmaster.pe
icy-wind-8955.on.fleek.co/owa.htm,icy-wind-8955.on.fleek.co,Colombia,,icy-wind-8955.on.fleek.co
bancoprovinciabip--hedag25813.repl.co,bancoprovinciabip--hedag25813.repl.co,Colombia,,bancoprovinciabip--hedag25813.repl.co
mgmglobal.co/,mgmglobal.co,Colombia,,mgmglobal.co
portalcalamuchita.com.ar/connect/index.php,portalcalamuchita.com.ar,Argentina,,portalcalamuchita.com.ar
grupovepacessivel.com.br/vm,grupovepacessivel.com.br,Brasil,,grupovepacessivel.com.br
ideu.com.br/docx/Odrivex,ideu.com.br,Brasil,,ideu.com.br
rifadajhenifferleal.com.br/wp-includes/u/ali1/ali/login.php?email=3mail@b.c,rifadajhenifferleal.com.br,Brasil,,rifadajhenifferleal.com.br
brural3u0gt--exporfrutara.repl.co,brural3u0gt--exporfrutara.repl.co,Colombia,,brural3u0gt--exporfrutara.repl.co
tecnicagestaodearquivos.com.br,tecnicagestaodearquivos.com.br,Brasil,,tecnicagestaodearquivos.com.br
orange-night-8177.on.fleek.co/navt.html,orange-night-8177.on.fleek.co,Colombia,,orange-night-8177.on.fleek.co
rarible-com.co/upp,rarible-com.co,Colombia,,rarible-com.co
telasshowrededeprotecao.com.br/locawebEmpresa/,telasshowrededeprotecao.com.br,Brasil,,telasshowrededeprotecao.com.br
aventurinaesoterica.com.ar/axmnz/index.html,aventurinaesoterica.com.ar,Argentina,,aventurinaesoterica.com.ar
concretocasa.com.br/secure-auth,concretocasa.com.br,Brasil,,concretocasa.com.br
enviousjuicyinversion.omarbaez.repl.co,enviousjuicyinversion.omarbaez.repl.co,Colombia,,enviousjuicyinversion.omarbaez.repl.co
sp-faceboook.pages.net.br/nm,sp-faceboook.pages.net.br,Brasil,,sp-faceboook.pages.net.br
des7t0upkr2ejpzj.we9ixzz.co/index/usps/index.html,des7t0upkr2ejpzj.we9ixzz.co,Colombia,,des7t0upkr2ejpzj.we9ixzz.co
facebook.eeuropa.co,facebook.eeuropa.co,Colombia,,facebook.eeuropa.co
securityalert.bancaenlineabof.repl.co,securityalert.bancaenlineabof.repl.co,Colombia,,securityalert.bancaenlineabof.repl.co
hc-incrementolinea.apps-interbank.com,hc-incrementolinea.apps-interbank.com,Perú,,hc-incrementolinea.apps-interbank.com
timeline-4442788475.casasaofrancisco.org.br/connect.html?timelimit=acc54c6f9117fb843359ecaf062f74e4,timeline-4442788475.casasaofrancisco.org.br,Brasil,,timeline-4442788475.casasaofrancisco.org.br
prex.cardverifiv2.repl.co,prex.cardverifiv2.repl.co,Colombia,,prex.cardverifiv2.repl.co
rem-fbco-95537778.unificarq.pe/nextVRF.html?location=bc0e9650932390cb43e32a4ba701230c,rem-fbco-95537778.unificarq.pe,Perú,,rem-fbco-95537778.unificarq.pe
iniciohome.secion.repl.co,iniciohome.secion.repl.co,Colombia,,iniciohome.secion.repl.co
reidocambiohidramatico.com.br/lock,reidocambiohidramatico.com.br,Brasil,,reidocambiohidramatico.com.br
750004279175012.cocopasa.com.mx/?372803121325822=ZmJlYXVkZXR0ZUBjYW55b25iZC5jb20=,750004279175012.cocopasa.com.mx,México,,750004279175012.cocopasa.com.mx
premiumc1944.blogspot.pe,premiumc1944.blogspot.pe,Perú,,premiumc1944.blogspot.pe
chute-certo.lojaintegrada.com.br,chute-certo.lojaintegrada.com.br,Brasil,,chute-certo.lojaintegrada.com.br
bafybeiew635bvr4k7gfsoyaohukjsih4gdajexgj4j2fieaieyupiy37yq.ipfs.c4rex.co/live/Index.html,bafybeiew635bvr4k7gfsoyaohukjsih4gdajexgj4j2fieaieyupiy37yq.ipfs.c4rex.co,Colombia,,bafybeiew635bvr4k7gfsoyaohukjsih4gdajexgj4j2fieaieyupiy37yq.ipfs.c4rex.co
00524204-40210.3456945020012.repl.co,00524204-40210.3456945020012.repl.co,Colombia,,00524204-40210.3456945020012.repl.co
1632164132343.pagedemo.co,1632164132343.pagedemo.co,Colombia,,1632164132343.pagedemo.co
marketplace-item38749173509.dtiros.com.co,marketplace-item38749173509.dtiros.com.co,Colombia,,marketplace-item38749173509.dtiros.com.co
vagasdiversas.com.br,vagasdiversas.com.br,Brasil,,vagasdiversas.com.br
chefset.com.mx/link.html,chefset.com.mx,México,,chefset.com.mx
inbioma.pe/problem-78200000230331050&amp;cgi3-viewkontakt-78200000230331050-007acctpagetype-78200000230331050=8884357-&amp;redacted@redacted.invalid,inbioma.pe,Perú,,inbioma.pe
clinicaoitosentidos.com.br/af/americafirst.com/login,clinicaoitosentidos.com.br,Brasil,,clinicaoitosentidos.com.br
colegiock.com.br/grecyou/serviceclien/fa/allert.php,colegiock.com.br,Brasil,,colegiock.com.br
e-outlook.co/?urid=wCc6-6UVHp3eUALLZswVZNQmSAN8EDWywCUyhwzJB7AFAeawnAqadxpuUefaTyIe3cABKtD-Lz2KceaULyb9VfyTqL_OQJDwa5UBK_r9-IjiJ9-0tzHhFWu8a-tTQUCdJvrbhIIzGi2CJ2QkgT&rg=WEU,e-outlook.co,Colombia,,e-outlook.co
brasconimoveis.com.br/wp-content,brasconimoveis.com.br,Brasil,,brasconimoveis.com.br
modelos.nissanjidosha.mx/wp-admin/maint/N/login?view=login&appIdKey=fcd00c0656cc490&country=,modelos.nissanjidosha.mx,México,,modelos.nissanjidosha.mx
dh.sales-arjmotors.repl.co,dh.sales-arjmotors.repl.co,Colombia,,dh.sales-arjmotors.repl.co
imaginarycumbersomebutton.cecilialuna1.repl.co,imaginarycumbersomebutton.cecilialuna1.repl.co,Colombia,,imaginarycumbersomebutton.cecilialuna1.repl.co
ameli-account-connection.agip.net.pe,ameli-account-connection.agip.net.pe,Perú,,ameli-account-connection.agip.net.pe
mijncardcontrole.jornalrn.com.br,mijncardcontrole.jornalrn.com.br,Brasil,,mijncardcontrole.jornalrn.com.br
fbnotification-70125206212.becoffee.co/profile.html?countUser=1f41af652aeb92cdb8506d002e243a8f,fbnotification-70125206212.becoffee.co,Colombia,,fbnotification-70125206212.becoffee.co
jetexloginmlcrosoftonlineservices.ribeiroautocapas.com.br/cgi-bin/cache/authorize/?email=,jetexloginmlcrosoftonlineservices.ribeiroautocapas.com.br,Brasil,,jetexloginmlcrosoftonlineservices.ribeiroautocapas.com.br
agaman.com.br/cache/office,agaman.com.br,Brasil,,agaman.com.br
bahubali-aa.blogspot.cl,bahubali-aa.blogspot.cl,Chile,,bahubali-aa.blogspot.cl
confirmacontabil.com.br/arquivos/assinatura/cbt_options-social-icons.json.htm,confirmacontabil.com.br,Brasil,,confirmacontabil.com.br
mundialconsorcios.com.br/smmm/fedex/login,mundialconsorcios.com.br,Brasil,,mundialconsorcios.com.br
1tmlux.barclayis.co/index/index/auth,1tmlux.barclayis.co,Colombia,,1tmlux.barclayis.co
httsasw.mypi.co,httsasw.mypi.co,Colombia,,httsasw.mypi.co
ozqakcfn0.we9ixzz.co/index/usps/index.html,ozqakcfn0.we9ixzz.co,Colombia,,ozqakcfn0.we9ixzz.co
hupliendi5.cloudns.cl/dg1,hupliendi5.cloudns.cl,Chile,,hupliendi5.cloudns.cl
limpingspecializedmodularity.giseth74.repl.co,limpingspecializedmodularity.giseth74.repl.co,Colombia,,limpingspecializedmodularity.giseth74.repl.co
tiny-unit-6388.on.fleek.co,tiny-unit-6388.on.fleek.co,Colombia,,tiny-unit-6388.on.fleek.co
l9psnbeotfuxrkzinn0lw9ayhpz.we9ixzz.co/index/usps/index.html,l9psnbeotfuxrkzinn0lw9ayhpz.we9ixzz.co,Colombia,,l9psnbeotfuxrkzinn0lw9ayhpz.we9ixzz.co
homeseguridad.bankinggalicia3.repl.co,homeseguridad.bankinggalicia3.repl.co,Colombia,,homeseguridad.bankinggalicia3.repl.co
313679814101563.lgc.eng.br/?220705117329160=dG9tbXlAZmVud2lja2hhdWxhZ2UuY28udWs=,313679814101563.lgc.eng.br,Brasil,,313679814101563.lgc.eng.br
fbook.com-75556772.mrubens.mx/nextVRF.html?location=eecba65869b088b0b89bd1cda41bde82,fbook.com-75556772.mrubens.mx,México,,fbook.com-75556772.mrubens.mx
igacon.com.br,igacon.com.br,Brasil,,igacon.com.br
digitalight.com.ec/wp/DHL-FR/dhl/info.php,digitalight.com.ec,Ecuador,,digitalight.com.ec
fgbnx.blogspot.com.co,fgbnx.blogspot.com.co,Colombia,,fgbnx.blogspot.com.co
ejest.com.br/wp-content/plugins/adobe.sharepoint.com.axp,ejest.com.br,Brasil,,ejest.com.br
darole.com.br/signin/customer_center/customer-IDPP00C291/myaccount/signin,darole.com.br,Brasil,,darole.com.br
grupogsb.com.br/new/dowload/ei3psl/3mail@b.c,grupogsb.com.br,Brasil,,grupogsb.com.br
16498.pages.net.br,16498.pages.net.br,Brasil,,16498.pages.net.br
sparkling-cherry-5897.on.fleek.co,sparkling-cherry-5897.on.fleek.co,Colombia,,sparkling-cherry-5897.on.fleek.co
apostolesdelvino.cl/kua/myaccount/signin/?country.x=NL&locale.x=en_NL,apostolesdelvino.cl,Chile,,apostolesdelvino.cl
sigadenah.gob.hn/idt,sigadenah.gob.hn,Honduras,,sigadenah.gob.hn
4nc8bpdqml.orquestradolimiar.com.br,4nc8bpdqml.orquestradolimiar.com.br,Brasil,,4nc8bpdqml.orquestradolimiar.com.br
hjvshvvufd.seguridajhbd.repl.co,hjvshvvufd.seguridajhbd.repl.co,Colombia,,hjvshvvufd.seguridajhbd.repl.co
qualidogdistribuidora.com.br/Unlockalaska/Unlockalaska/Alaska.htm,qualidogdistribuidora.com.br,Brasil,,qualidogdistribuidora.com.br
francar.cl/awhqhs,francar.cl,Chile,,francar.cl
biptokencompras--gaoz10.repl.co,biptokencompras--gaoz10.repl.co,Colombia,,biptokencompras--gaoz10.repl.co
noautorizada--gallomedellin.repl.co,noautorizada--gallomedellin.repl.co,Colombia,,noautorizada--gallomedellin.repl.co
raifix.com.br/365/index.php,raifix.com.br,Brasil,,raifix.com.br
muddy-sun-7441.on.fleek.co,muddy-sun-7441.on.fleek.co,Colombia,,muddy-sun-7441.on.fleek.co
mzwzvxiht3quryvc.we9ixzz.co/index/usps/index.html,mzwzvxiht3quryvc.we9ixzz.co,Colombia,,mzwzvxiht3quryvc.we9ixzz.co
topnet.rio.br/paid/office2020-Tsunami/sharepoint.php?authlink=offb231101,topnet.rio.br,Brasil,,topnet.rio.br
alertasyseguridadbancolombiasa.zz.com.ve,alertasyseguridadbancolombiasa.zz.com.ve,Venezuela,,alertasyseguridadbancolombiasa.zz.com.ve
depositosincero.com.br/www.globalsources.com/member/login/index.php,depositosincero.com.br,Brasil,,depositosincero.com.br
avazonn-gbva.co/pc,avazonn-gbva.co,Colombia,,avazonn-gbva.co
murospremoldado.com.br/token,murospremoldado.com.br,Brasil,,murospremoldado.com.br
brunobussade.com.br/pdf,brunobussade.com.br,Brasil,,brunobussade.com.br
iulia.com.br/ex/xcel/excel/excel.php?l=_JeHFUq_VJOXK0QWHtoGYDw_Product-UserID&userid=,iulia.com.br,Brasil,,iulia.com.br
wildcard.grafikus.co/connect.html?timelimit=d80edc8c5a4784b9b0aa71197adce4df,wildcard.grafikus.co,Colombia,,wildcard.grafikus.co
thelaymansavenue.co/Rog/rogers,thelaymansavenue.co,Colombia,,thelaymansavenue.co
welcomeloosecoolingfan.husttekenweeb.repl.co,welcomeloosecoolingfan.husttekenweeb.repl.co,Colombia,,welcomeloosecoolingfan.husttekenweeb.repl.co
global-bank.soyavi.repl.co,global-bank.soyavi.repl.co,Colombia,,global-bank.soyavi.repl.co
montessoricali.edu.co/qq,montessoricali.edu.co,Colombia,,montessoricali.edu.co
amazon-co-jp.sef1.co,amazon-co-jp.sef1.co,Colombia,,amazon-co-jp.sef1.co
e9xsmo6y.robertaocana.com.br/?swahjsdhjsduewuyhjskldi-3rq~hi28a35lx-6jobp6s~ab6i6g4grhqaazovbhl3a73n4-ctavr3tom4mnqmdp3ojdtd578gqamieb-1z3v3ppppyl15cud2726ghlkbas2jpbvot5xr8lckpmvjrqyqgpes1o1-yfeh5fdjrc72g7zrx5ft~92bjypic-4kkg5ul2a1q5h4flfoqhd-lmbzo33c-v2~96yhus-4tm2m-yqo7ajt~p87a437il-ux4b43mm2e8pmtlbec685k5y2mrrchquoma8c4yss5xxsnabbk25vib6h64hp6oialo15hsahjshjduywqyhwhjf8-m45ehhxu8za9vdcc2jjyi6jjdmm44h-i~6cdglmktnezmfu1xhakf1i5~r1rqotuc3xe~bnpkn1l86v58f2k5s9ytn-dxgt4b7jdt~lnbjuxszu6urf~4x7ty4685=value&url=ssomacesac.com/.wwww/bjfkfskl/bWNvcm5lam9AY2l0eW9mbWVuaWZlZS51cw==,e9xsmo6y.robertaocana.com.br,Brasil,,e9xsmo6y.robertaocana.com.br
5u.r5fs3.agfquimica.com.br,5u.r5fs3.agfquimica.com.br,Brasil,,5u.r5fs3.agfquimica.com.br
elysiancursos.com.br/wp-content/upgrade/NS/metahbcha/recovery.html,elysiancursos.com.br,Brasil,,elysiancursos.com.br
hermesredelivery.co/delivery-info.php?&URI=f46408d958094b87d63180b5cf496798&sessionid=897694fc5b08136d78b490859d80464f&securessl=true,hermesredelivery.co,Colombia,,hermesredelivery.co
disablefbn6i41rhiiiw1.tmaipo.cl/profile.html?countUser=c1a5be82070dfdd4c83dd41271e0ba8d,disablefbn6i41rhiiiw1.tmaipo.cl,Chile,,disablefbn6i41rhiiiw1.tmaipo.cl
caixaconsorcios.mundialconsorcios.com.br,caixaconsorcios.mundialconsorcios.com.br,Brasil,,caixaconsorcios.mundialconsorcios.com.br
avaliadordemarcas.net.br,avaliadordemarcas.net.br,Brasil,,avaliadordemarcas.net.br
np2engenharia.com.br/zxcv,np2engenharia.com.br,Brasil,,np2engenharia.com.br
cafesanmartin.com.ni/wp-content/ntw/natwest3/login.php,cafesanmartin.com.ni,Nicaragua,,cafesanmartin.com.ni
discord.moderators-form.repl.co,discord.moderators-form.repl.co,Colombia,,discord.moderators-form.repl.co
686593970063790.kitlanchesisa.com.br/?754482742400466=ZHdzaW5nZXJAZ2Vyc3RlbHVzLmNvbQ==,686593970063790.kitlanchesisa.com.br,Brasil,,686593970063790.kitlanchesisa.com.br
oasisecohotel.cl/Reservas-Oasis/theme/default/images/css/img,oasisecohotel.cl,Chile,,oasisecohotel.cl
jppost-re.co/car.html,jppost-re.co,Colombia,,jppost-re.co
n9.cl/aasiscl9hgdshjgfsd,n9.cl,Chile,,n9.cl
appleserviceuygd.blogspot.com.uy,appleserviceuygd.blogspot.com.uy,Uruguay,,appleserviceuygd.blogspot.com.uy
powderbluesuperprogramminglanguages.ayudadios.repl.co,powderbluesuperprogramminglanguages.ayudadios.repl.co,Colombia,,powderbluesuperprogramminglanguages.ayudadios.repl.co
mgmuis.noiveiuai.com.br,mgmuis.noiveiuai.com.br,Brasil,,mgmuis.noiveiuai.com.br
medplexus.com.br/red/wx.htm,medplexus.com.br,Brasil,,medplexus.com.br
churrascariameinhaus.com.br/blog/wp-includes/customize/update/amazon/moises/amazon,churrascariameinhaus.com.br,Brasil,,churrascariameinhaus.com.br
simulador.rgneuquen.com.ar/util/css/login/generale/generale/home/nkl-log.php,simulador.rgneuquen.com.ar,Argentina,,simulador.rgneuquen.com.ar
valide-dinamic-cla.gloriazabala28.repl.co,valide-dinamic-cla.gloriazabala28.repl.co,Colombia,,valide-dinamic-cla.gloriazabala28.repl.co
solucionesortopedicas.mx/impolite/PDF.html?email=ntac,solucionesortopedicas.mx,México,,solucionesortopedicas.mx
34273b94-c99f-44a3-8822-7736fb86d86f.id.repl.co,34273b94-c99f-44a3-8822-7736fb86d86f.id.repl.co,Colombia,,34273b94-c99f-44a3-8822-7736fb86d86f.id.repl.co
432432435345345.334234.repl.co/01loading.php,432432435345345.334234.repl.co,Colombia,,432432435345345.334234.repl.co
z41258.alphainvestment.co/alert/win,z41258.alphainvestment.co,Colombia,,z41258.alphainvestment.co
claylab.co/wp-includes/block-supports/jp/rms/nid/loginfwdi,claylab.co,Colombia,,claylab.co
istpargentina.edu.pe/cdc/Billing.php,istpargentina.edu.pe,Perú,,istpargentina.edu.pe
fisharquitetura.com.br/wp-admin/network/about/PACK/mostronix,fisharquitetura.com.br,Brasil,,fisharquitetura.com.br
albert.senesie.ultramedicinadiagnostica.com.br/?=redacted@redacted.invalid,albert.senesie.ultramedicinadiagnostica.com.br,Brasil,,albert.senesie.ultramedicinadiagnostica.com.br
amigodarussia.com.br/wp-content/offlce,amigodarussia.com.br,Brasil,,amigodarussia.com.br
97987070900.345344353455345.repl.co,97987070900.345344353455345.repl.co,Colombia,,97987070900.345344353455345.repl.co
pay.risepay.com.br/pay/0ce7982ddf464565b1baf2b0641f2640,pay.risepay.com.br,Brasil,,pay.risepay.com.br
verify-billing.0e9c.co,verify-billing.0e9c.co,Colombia,,verify-billing.0e9c.co
8794188a-0327-428a-926c-c6b089b6d9a6.id.repl.co,8794188a-0327-428a-926c-c6b089b6d9a6.id.repl.co,Colombia,,8794188a-0327-428a-926c-c6b089b6d9a6.id.repl.co
shy-sun-3480.on-stg.fleek.co,shy-sun-3480.on-stg.fleek.co,Colombia,,shy-sun-3480.on-stg.fleek.co
yteurt.pagedemo.co,yteurt.pagedemo.co,Colombia,,yteurt.pagedemo.co
virtualcredito.com76436.repl.co,virtualcredito.com76436.repl.co,Colombia,,virtualcredito.com76436.repl.co
alterdosom.com.br/EwhmKjs/Kor/25GB/index2.php?email=,alterdosom.com.br,Brasil,,alterdosom.com.br
auth.instag.repl.co,auth.instag.repl.co,Colombia,,auth.instag.repl.co
https-m-login-facebook-profile-com.blogspot.com.br,https-m-login-facebook-profile-com.blogspot.com.br,Brasil,,https-m-login-facebook-profile-com.blogspot.com.br
meglogistica.com.br/wp-login/postde/pst/0d9fbaea7ad444e13fd1/clients,meglogistica.com.br,Brasil,,meglogistica.com.br
stoller.com.ar/wp-content/galigali/index.html,stoller.com.ar,Argentina,,stoller.com.ar
convenios.cafam.com.co/wp-admin/js/login.htm,convenios.cafam.com.co,Colombia,,convenios.cafam.com.co
timeline-6059296871.casasaofrancisco.org.br/connect.html?timelimit=0a7833cda137e02a82c18634998775ae,timeline-6059296871.casasaofrancisco.org.br,Brasil,,timeline-6059296871.casasaofrancisco.org.br
rhpsoq4tbulwn.we9ixzz.co/index/usps/index.html,rhpsoq4tbulwn.we9ixzz.co,Colombia,,rhpsoq4tbulwn.we9ixzz.co
havaianasonline.com.br,havaianasonline.com.br,Brasil,,havaianasonline.com.br
deltacommunityc.antawahotel.com.pmmulungu.com.br/,deltacommunityc.antawahotel.com.pmmulungu.com.br,Brasil,,deltacommunityc.antawahotel.com.pmmulungu.com.br
mobildeniz-dijital-kredi.co,mobildeniz-dijital-kredi.co,Colombia,,mobildeniz-dijital-kredi.co
mheleva.com.mx/admin/cgi-bin/Docun/0b840e08494f912fe3eab37d195b83de/index2.php,mheleva.com.mx,México,,mheleva.com.mx
jode-to.com.br,jode-to.com.br,Brasil,,jode-to.com.br
cafr2000servtn.user066173.repl.co,cafr2000servtn.user066173.repl.co,Colombia,,cafr2000servtn.user066173.repl.co
amazon-vpass-jp.rryzdcxxxzz.co/signim/?openid.pape.max_auth_age=0&openid.return_to=https://www.amazon.co.jp/?ref_=nav_em_hd_re_signin&openid.identity=http://specs.openid.net/auth/2.0/identifier_select&openid.assoc_handle=jpflex&openid.mode=checkid_setup&key=a@b.c&openid.claimed_id=http://specs.openid.net/auth/2.0/identifier_select&openid.ns=http://specs.openid.net/auth/2.0&&ref_=nav_em_hd_clc_signin,amazon-vpass-jp.rryzdcxxxzz.co,Colombia,,amazon-vpass-jp.rryzdcxxxzz.co
descontonatlinoluiza.com.br/?produto=conjunto-de-panelas-paris-antiaderente-e-kit-cozinha-12-pecas-tramontina/p/fcag562j98/ud/cjpn/&uid=240,descontonatlinoluiza.com.br,Brasil,,descontonatlinoluiza.com.br
pedidosnozapp.com.br,pedidosnozapp.com.br,Brasil,,pedidosnozapp.com.br
mute-haze-8579.on.fleek.co,mute-haze-8579.on.fleek.co,Colombia,,mute-haze-8579.on.fleek.co
alimaadvogados.com.br/wp-admin/maint/Summry-Active/customer_center/customer-IDPP00C368/myaccount/signin,alimaadvogados.com.br,Brasil,,alimaadvogados.com.br
onepass-verificationpage.co,onepass-verificationpage.co,Colombia,,onepass-verificationpage.co
drasam.gob.pe/auth/americafirst.com,drasam.gob.pe,Perú,,drasam.gob.pe
whatssappp.demo.impactcourses.co,whatssappp.demo.impactcourses.co,Colombia,,whatssappp.demo.impactcourses.co
lib.umso.co/lib_wSQecNftrNahlZkx/otjjqicgbq0y2zg2.html,lib.umso.co,Colombia,,lib.umso.co
goencon.carretta.com.br/?e=Y21henplb0Bnb2VuY29uLmNvbQ==,goencon.carretta.com.br,Brasil,,goencon.carretta.com.br
380379326117705.kitlanchesisa.com.br/?295188200888930=cmNyb3NrZXlAc3Nwb25saW5lLmNvbQ==,380379326117705.kitlanchesisa.com.br,Brasil,,380379326117705.kitlanchesisa.com.br
outlookaccount.zz.com.ve,outlookaccount.zz.com.ve,Venezuela,,outlookaccount.zz.com.ve
deutsche-service-gov.com,deutsche-service-gov.com,Colombia,,deutsche-service-gov.com
dkhotest123.blogspot.mx,dkhotest123.blogspot.mx,México,,dkhotest123.blogspot.mx
bradesco.chavenovapf.com,bradesco.chavenovapf.com,Brasil,,bradesco.chavenovapf.com
en-proagro.com.ec/oo/newlikedin/quakk,en-proagro.com.ec,Ecuador,,en-proagro.com.ec
20200701104817.barsit.cloudns.cl/byolk,20200701104817.barsit.cloudns.cl,Chile,,20200701104817.barsit.cloudns.cl
aloja-faxmsg.inelect.com.co,aloja-faxmsg.inelect.com.co,Colombia,,aloja-faxmsg.inelect.com.co
gargantuanutterkeychanger--five-nine.repl.co,gargantuanutterkeychanger--five-nine.repl.co,Colombia,,gargantuanutterkeychanger--five-nine.repl.co
swisspost-info.co/,swisspost-info.co,Colombia,,swisspost-info.co
plain-thunder-5195.on.fleek.co,plain-thunder-5195.on.fleek.co,Colombia,,plain-thunder-5195.on.fleek.co
mediacionfamiliariquique.cl/wp-content/themes/twentytwentytwo/vbxmoulaaa/f1a0ff1a42c58576905a4fd3dabc2703/smserror.php,mediacionfamiliariquique.cl,Chile,,mediacionfamiliariquique.cl
nonotizate.cl/MYGOV-ATO,nonotizate.cl,Chile,,nonotizate.cl
login-swisspass-ch.gsts.cl/swisspass-vlogin.aspx,login-swisspass-ch.gsts.cl,Chile,,login-swisspass-ch.gsts.cl
valid-ban-dinamica--davidjuanda1994.repl.co,valid-ban-dinamica--davidjuanda1994.repl.co,Colombia,,valid-ban-dinamica--davidjuanda1994.repl.co
fatura.coopera.net.br/login.php,fatura.coopera.net.br,Brasil,,fatura.coopera.net.br
isupport.com-k5r.co/i/sing/H4Qj,isupport.com-k5r.co,Colombia,,isupport.com-k5r.co
rp8ogqdapj1yvvfsfqna6x8cvwr.we9ixzz.co/index/usps/index.html,rp8ogqdapj1yvvfsfqna6x8cvwr.we9ixzz.co,Colombia,,rp8ogqdapj1yvvfsfqna6x8cvwr.we9ixzz.co
fbcom-33763123.chekkos.mx/nextVRF.html?location=82b0eded0f2af1e59177e8c2763927c2,fbcom-33763123.chekkos.mx,México,,fbcom-33763123.chekkos.mx
falling-silence-7568.on.fleek.co,falling-silence-7568.on.fleek.co,Colombia,,falling-silence-7568.on.fleek.co
andaterra.org.br/98uk/L505,andaterra.org.br,Brasil,,andaterra.org.br
update-billing.s1n1c2.co,update-billing.s1n1c2.co,Colombia,,update-billing.s1n1c2.co
round-limit-7467.on.fleek.co,round-limit-7467.on.fleek.co,Colombia,,round-limit-7467.on.fleek.co
profanity-4932300921.alerta-digital.mx/profile.html?countUser=3a8e484827ee4cb23581b64c097d7252,profanity-4932300921.alerta-digital.mx,México,,profanity-4932300921.alerta-digital.mx
essentia.med.br/wp-admin/user/Caixa/now/espncaxa/espncaxa/clients/app.php?verification=,essentia.med.br,Brasil,,essentia.med.br
chase-jp.vivelumen.cl/Logon.php?LOB=RBGLogon&_pageLabel=page_logonform,chase-jp.vivelumen.cl,Chile,,chase-jp.vivelumen.cl
misterkamisetas.com.br/index01.php,misterkamisetas.com.br,Brasil,,misterkamisetas.com.br
infast.pe/.well-known/acme-challenge/sp,infast.pe,Perú,,infast.pe
2c5e5ed9-01c7-42cd-9b45-c1eae7ccbae4.id.repl.co,2c5e5ed9-01c7-42cd-9b45-c1eae7ccbae4.id.repl.co,Colombia,,2c5e5ed9-01c7-42cd-9b45-c1eae7ccbae4.id.repl.co
colegiobassanodata.com.br/cgi-ent/link.html,colegiobassanodata.com.br,Brasil,,colegiobassanodata.com.br
dropishop.co/payment/Office365,dropishop.co,Colombia,,dropishop.co
stk4qfdy8kadqeocrny.we9ixzz.co,stk4qfdy8kadqeocrny.we9ixzz.co,Colombia,,stk4qfdy8kadqeocrny.we9ixzz.co
hospitablesteelbluebackground.hamp22.repl.co,hospitablesteelbluebackground.hamp22.repl.co,Colombia,,hospitablesteelbluebackground.hamp22.repl.co
mail.pichinch-manejad.cf/pichin/PICHINCHA,mail.pichinch-manejad.cf,Ecuador,,mail.pichinch-manejad.cf
fb.com-78439854.jaynerenault.co/nextVRF.html?location=106346907660c1b8fcad8eb3dcd1c24c,fb.com-78439854.jaynerenault.co,Colombia,,fb.com-78439854.jaynerenault.co
silent-recipe-2521.on.fleek.co,silent-recipe-2521.on.fleek.co,Colombia,,silent-recipe-2521.on.fleek.co
